date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2014-10-25,0.0,0.0,0.014911051847963933,0.06745817593092283,0.012919469997864154,0.03743698186047199,0.0,0.0,0.3026648123402497,0.005025694617586604,0.01983369447185351,0.0,0.0,0.023287517471459983,0.03033436662297507,0.0,0.03448807454114479,0.02267360327769609,0.0,0.0,0.016749731376183054,0.0,0.01008605930098566,0.018339709744749754,0.0,0.016507059904450533,0.0,0.0,0.0,0.15052488025745775,0.01118191749757632,0.09600582179303353,0.020229012652235964,0.0,0.13538064977296665,0.017250687245816514,0.02580639833517763,0.0,0.01563679967563023,0.0,0.0,0.0,0.015290503511693488,0.014839857899456698,0.06805797586732233,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-10-26,0.0,0.0,0.029822103695927867,0.0,0.015503363997436985,0.0,0.0,0.0,0.0,0.010051389235173208,0.029750541707780263,0.0,0.0,0.023287517471459983,0.03033436662297507,0.0,0.06897614908228958,0.09069441311078436,0.02151094143280509,0.0,0.0,0.0,0.0,0.0,0.0,0.049521179713351605,0.0,0.0,0.03531410127377963,0.0,0.01118191749757632,0.048002910896516766,0.010114506326117982,0.0,0.0,0.017250687245816514,0.0,0.0,0.01563679967563023,0.0,0.02072642814416806,0.0,0.015290503511693488,0.0037099644748641745,0.0,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-10-27,0.08264399631655708,0.0,0.0,0.0,0.007751681998718492,0.018718490930235997,0.0,0.0,0.0,0.010051389235173208,0.029750541707780263,0.0,0.0,0.03881252911909997,0.0,0.0,0.0,0.0,0.06453282429841527,0.0,0.03349946275236611,0.0,0.02017211860197132,0.0,0.06692145896811126,0.016507059904450533,0.0,0.0,0.0,0.0,0.0,0.0,0.005057253163058991,0.010059188263743869,0.0,0.02587603086872477,0.0,0.0,0.0,0.0,0.0,0.0,0.015290503511693488,0.018549822374320873,0.0,0.0,0.0,0.04257172377592458,0.0,0.017387457939739243,0.0
2014-10-28,0.0,0.0,0.0,0.0,0.010335575998291322,0.0,0.0,0.0,0.0,0.005025694617586604,0.0,0.0,0.0,0.015525011647639989,0.03033436662297507,0.0,0.0,0.06802080983308827,0.02151094143280509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05316547221572422,0.0,0.0,0.0,0.09600582179303353,0.0,0.020118376527487738,0.0,0.0,0.0,0.0,0.01563679967563023,0.0,0.0,0.0,0.0,0.014839857899456698,0.0,0.0,0.012023707866222302,0.0,0.054123566266729595,0.0,0.0
2014-10-29,0.04132199815827854,0.0,0.0,0.0,0.007751681998718492,0.03743698186047199,0.02777632723624433,0.0,0.0,0.015077083852759812,0.01983369447185351,0.0,0.0,0.007762505823819994,0.03033436662297507,0.0,0.0,0.0,0.02151094143280509,0.0,0.05024919412854916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005057253163058991,0.010059188263743869,0.0,0.02587603086872477,0.0,0.0,0.007818399837815114,0.0,0.0,0.0,0.015290503511693488,0.011129893424592523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-30,0.0,0.0,0.0,0.0,0.005167787999145661,0.0,0.0,0.0,0.0,0.010051389235173208,0.0,0.0,0.0,0.0,0.03033436662297507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016507059904450533,0.0,0.0,0.03531410127377963,0.0,0.0,0.0,0.0,0.010059188263743869,0.0,0.017250687245816514,0.02580639833517763,0.025248234327852868,0.007818399837815114,0.0,0.0,0.0,0.015290503511693488,0.029679715798913396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-31,0.02066099907913927,0.0,0.0,0.03372908796546142,0.010335575998291322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015525011647639989,0.015167183311487534,0.0,0.0,0.0,0.0,0.0,0.016749731376183054,0.0,0.0,0.0,0.0,0.033014119808901066,0.0,0.0,0.0,0.0,0.01118191749757632,0.048002910896516766,0.010114506326117982,0.010059188263743869,0.0,0.008625343622908257,0.02580639833517763,0.025248234327852868,0.007818399837815114,0.0,0.02072642814416806,0.0,0.015290503511693488,0.022259786849185045,0.0,0.0,0.0,0.04257172377592458,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,0.0,0.020671151996582645,0.0,0.02777632723624433,0.0,0.0,0.005025694617586604,0.01983369447185351,0.0,0.0,0.031050023295279977,0.015167183311487534,0.0,0.0,0.0,0.02151094143280509,0.0,0.016749731376183054,0.014797441522360785,0.0,0.0,0.06692145896811126,0.033014119808901066,0.0,0.0,0.03531410127377963,0.0,0.0,0.048002910896516766,0.0,0.0,0.0,0.008625343622908257,0.0,0.0,0.01563679967563023,0.0,0.02072642814416806,0.0,0.015290503511693488,0.007419928949728349,0.0,0.0,0.012023707866222302,0.02838114918394972,0.0,0.0,0.0
2014-11-02,0.02066099907913927,0.0,0.014911051847963933,0.0,0.010335575998291322,0.018718490930235997,0.0,0.0,0.0,0.005025694617586604,0.01983369447185351,0.0,0.0,0.031050023295279977,0.015167183311487534,0.0,0.03448807454114479,0.0,0.0,0.0,0.03349946275236611,0.0,0.01008605930098566,0.0,0.0,0.049521179713351605,0.0,0.0,0.0,0.0,0.01118191749757632,0.09600582179303353,0.010114506326117982,0.0,0.0,0.008625343622908257,0.0,0.025248234327852868,0.0,0.0,0.0,0.0,0.015290503511693488,0.0037099644748641745,0.034028987933661166,0.0,0.024047415732444604,0.0,0.054123566266729595,0.0,0.0
2014-11-03,0.04132199815827854,0.0,0.029822103695927867,0.0,0.007751681998718492,0.0,0.0,0.0,0.0,0.010051389235173208,0.0,0.0,0.0,0.007762505823819994,0.0,0.0,0.0,0.0,0.02151094143280509,0.0,0.0,0.0,0.02017211860197132,0.0,0.03346072948405563,0.016507059904450533,0.0,0.0,0.0,0.0,0.01118191749757632,0.0,0.0,0.0,0.0,0.008625343622908257,0.0,0.0,0.01563679967563023,0.0,0.0,0.0,0.030581007023386977,0.007419928949728349,0.0,0.0,0.0,0.0,0.0,0.03477491587947849,0.0
2014-11-04,0.0,0.0,0.0,0.0,0.007751681998718492,0.0,0.0,0.0,0.0,0.015077083852759812,0.0,0.0,0.0,0.015525011647639989,0.015167183311487534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01008605930098566,0.0,0.0,0.0,0.0,0.10633094443144844,0.0,0.0,0.02236383499515264,0.0,0.0,0.0,0.0,0.008625343622908257,0.02580639833517763,0.0,0.007818399837815114,0.0,0.02072642814416806,0.0,0.015290503511693488,0.0037099644748641745,0.0,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-11-05,0.02066099907913927,0.0,0.0,0.0,0.0,0.018718490930235997,0.0,0.0,0.0,0.0,0.01983369447185351,0.0,0.0,0.007762505823819994,0.015167183311487534,0.0,0.0,0.02267360327769609,0.04302188286561018,0.0,0.0,0.014797441522360785,0.0,0.0,0.0,0.0,0.0,0.05316547221572422,0.03531410127377963,0.0,0.0,0.0,0.0,0.020118376527487738,0.0,0.017250687245816514,0.0,0.0,0.0,0.0,0.02072642814416806,0.0,0.030581007023386977,0.014839857899456698,0.034028987933661166,0.0,0.0,0.01419057459197486,0.054123566266729595,0.0,0.0
2014-11-06,0.02066099907913927,0.0,0.0,0.0,0.007751681998718492,0.0,0.0,0.0,0.0,0.005025694617586604,0.009916847235926755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02017211860197132,0.0,0.0,0.016507059904450533,0.0,0.0,0.03531410127377963,0.0,0.0559095874878816,0.0,0.015171759489176973,0.020118376527487738,0.0,0.0,0.02580639833517763,0.0,0.007818399837815114,0.0,0.06217928443250418,0.0,0.04587151053508047,0.0,0.0,0.0,0.0,0.0,0.0,0.017387457939739243,0.0
2014-11-07,0.0,0.0,0.0,0.0,0.010335575998291322,0.0,0.0,0.0,0.0,0.010051389235173208,0.0,0.0,0.0,0.023287517471459983,0.015167183311487534,0.03220028059324509,0.0,0.02267360327769609,0.04302188286561018,0.0,0.016749731376183054,0.0,0.01008605930098566,0.018339709744749754,0.0,0.016507059904450533,0.0,0.0,0.03531410127377963,0.07526244012872887,0.0,0.0,0.005057253163058991,0.020118376527487738,0.0,0.0,0.0,0.0,0.007818399837815114,0.0,0.0,0.0,0.0,0.014839857899456698,0.0,0.0,0.012023707866222302,0.01419057459197486,0.10824713253345919,0.0,0.0
2014-11-08,0.02066099907913927,0.0,0.0,0.03372908796546142,0.020671151996582645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023287517471459983,0.015167183311487534,0.0,0.03448807454114479,0.0,0.04302188286561018,0.0,0.016749731376183054,0.02959488304472157,0.04034423720394264,0.018339709744749754,0.0,0.016507059904450533,0.0,0.0,0.14125640509511853,0.0,0.01118191749757632,0.048002910896516766,0.0,0.020118376527487738,0.13538064977296665,0.008625343622908257,0.05161279667035526,0.0,0.01563679967563023,0.0,0.04145285628833612,0.11772253974607248,0.0,0.011129893424592523,0.0,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-11-09,0.02066099907913927,0.13572959407350302,0.0,0.0,0.023255045996155476,0.018718490930235997,0.0,0.0,0.0,0.03517986232310623,0.029750541707780263,0.0,0.0,0.015525011647639989,0.015167183311487534,0.0,0.0,0.0,0.0,0.0,0.016749731376183054,0.0,0.03025817790295698,0.018339709744749754,0.0,0.0,0.0,0.0,0.03531410127377963,0.0,0.02236383499515264,0.0,0.005057253163058991,0.010059188263743869,0.0,0.017250687245816514,0.0,0.0,0.0,0.0,0.0,0.0,0.015290503511693488,0.014839857899456698,0.0,0.0,0.024047415732444604,0.0,0.0,0.0,0.171428375510428
2014-11-10,0.02066099907913927,0.0,0.0,0.0,0.005167787999145661,0.0,0.0,0.0,0.0,0.010051389235173208,0.029750541707780263,0.0,0.0,0.046575034942919966,0.015167183311487534,0.0,0.0,0.02267360327769609,0.0,0.0,0.03349946275236611,0.0,0.02017211860197132,0.0,0.0,0.033014119808901066,0.0,0.0,0.0,0.0,0.02236383499515264,0.0,0.010114506326117982,0.0,0.0,0.02587603086872477,0.0,0.050496468655705735,0.0,0.0,0.02072642814416806,0.0,0.04587151053508047,0.007419928949728349,0.0,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-11-11,0.06198299723741781,0.0,0.0,0.0,0.012919469997864154,0.0,0.0,0.0,0.0,0.005025694617586604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03346072948405563,0.016507059904450533,0.0,0.0,0.03531410127377963,0.0,0.0,0.0,0.010114506326117982,0.03017756479123161,0.0,0.0,0.0,0.025248234327852868,0.0,0.0,0.08290571257667224,0.0,0.0,0.02596975132404922,0.06805797586732233,0.0,0.0,0.02838114918394972,0.0,0.0,0.0
2014-11-12,0.02066099907913927,0.0,0.0,0.0,0.010335575998291322,0.0,0.0,0.0,0.0,0.0,0.029750541707780263,0.0,0.0,0.015525011647639989,0.0455015499344626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03346072948405563,0.08253529952225268,0.0,0.05316547221572422,0.03531410127377963,0.0,0.0,0.0,0.005057253163058991,0.03017756479123161,0.0,0.02587603086872477,0.0,0.0,0.007818399837815114,0.0,0.04145285628833612,0.0,0.030581007023386977,0.0,0.0,0.0,0.012023707866222302,0.01419057459197486,0.0,0.0,0.0
2014-11-13,0.0,0.0,0.0,0.0,0.010335575998291322,0.03743698186047199,0.0,0.1069741817812271,0.15133240617012486,0.005025694617586604,0.01983369447185351,0.0,0.0,0.015525011647639989,0.0,0.0,0.0,0.0,0.04302188286561018,0.0,0.016749731376183054,0.0,0.0,0.018339709744749754,0.0,0.016507059904450533,0.0,0.0,0.03531410127377963,0.0,0.01118191749757632,0.0,0.0,0.0,0.0,0.0,0.0,0.025248234327852868,0.007818399837815114,0.0,0.02072642814416806,0.0,0.015290503511693488,0.0,0.0,0.0,0.0,0.0,0.054123566266729595,0.0,0.0
2014-11-14,0.04132199815827854,0.0,0.0,0.03372908796546142,0.007751681998718492,0.0,0.0,0.1069741817812271,0.0,0.010051389235173208,0.01983369447185351,0.0,0.0,0.007762505823819994,0.0,0.0,0.0,0.0,0.02151094143280509,0.0,0.03349946275236611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07526244012872887,0.01118191749757632,0.0,0.0,0.020118376527487738,0.0,0.02587603086872477,0.0,0.0,0.0,0.0,0.04145285628833612,0.0,0.0,0.0037099644748641745,0.0,0.0,0.012023707866222302,0.0,0.0,0.03477491587947849,0.0
2014-11-15,0.02066099907913927,0.0,0.0,0.0,0.007751681998718492,0.0,0.0,0.0,0.0,0.015077083852759812,0.009916847235926755,0.0,0.18400494114601956,0.007762505823819994,0.015167183311487534,0.0,0.0,0.02267360327769609,0.04302188286561018,0.0,0.0,0.0,0.01008605930098566,0.018339709744749754,0.0,0.06602823961780213,0.0,0.0,0.03531410127377963,0.0,0.02236383499515264,0.1440087326895503,0.0,0.010059188263743869,0.0,0.0,0.0,0.0,0.0,0.0,0.06217928443250418,0.0,0.0,0.029679715798913396,0.034028987933661166,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-11-16,0.0,0.0,0.014911051847963933,0.0,0.010335575998291322,0.03743698186047199,0.0,0.0,0.0,0.0,0.01983369447185351,0.0,0.0,0.03881252911909997,0.0,0.0,0.0,0.09069441311078436,0.02151094143280509,0.0,0.0,0.0,0.0,0.018339709744749754,0.0,0.049521179713351605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13538064977296665,0.02587603086872477,0.0,0.0,0.007818399837815114,0.0,0.0,0.0,0.0,0.022259786849185045,0.0,0.0,0.024047415732444604,0.01419057459197486,0.0,0.0,0.0
2014-11-17,0.0,0.0,0.0,0.0,0.0025838939995728306,0.0,0.0,0.0,0.0,0.02512847308793302,0.0,0.0,0.0,0.015525011647639989,0.0,0.0,0.0,0.0,0.0,0.0,0.016749731376183054,0.0,0.0,0.0,0.06692145896811126,0.016507059904450533,0.0,0.0,0.0,0.0,0.01118191749757632,0.0,0.0,0.010059188263743869,0.0,0.03450137449163303,0.05161279667035526,0.0,0.03909199918907557,0.0,0.0,0.0,0.0,0.0037099644748641745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,0.02066099907913927,0.0,0.0,0.0,0.0025838939995728306,0.0,0.02777632723624433,0.0,0.0,0.020102778470346416,0.01983369447185351,0.0,0.0,0.007762505823819994,0.015167183311487534,0.03220028059324509,0.0,0.0,0.0,0.0,0.0,0.014797441522360785,0.03025817790295698,0.0,0.0,0.016507059904450533,0.09804584819953506,0.0,0.03531410127377963,0.0,0.02236383499515264,0.0,0.005057253163058991,0.03017756479123161,0.0,0.0,0.0,0.0,0.007818399837815114,0.0,0.06217928443250418,0.0,0.0,0.014839857899456698,0.0,0.3196598818856736,0.0,0.01419057459197486,0.0,0.0,0.0
2014-11-19,0.02066099907913927,0.0,0.0,0.0,0.0025838939995728306,0.0,0.0,0.0,0.0,0.0,0.009916847235926755,0.0,0.0,0.023287517471459983,0.015167183311487534,0.0,0.03448807454114479,0.0,0.0,0.0,0.016749731376183054,0.0,0.0,0.0,0.03346072948405563,0.049521179713351605,0.0,0.0,0.0,0.0,0.0,0.048002910896516766,0.0,0.010059188263743869,0.0,0.017250687245816514,0.02580639833517763,0.0,0.01563679967563023,0.0,0.0,0.0,0.015290503511693488,0.011129893424592523,0.0,0.0,0.012023707866222302,0.01419057459197486,0.0,0.0,0.0
2014-11-20,0.04132199815827854,0.0,0.014911051847963933,0.0,0.0,0.0,0.0,0.0,0.0,0.015077083852759812,0.009916847235926755,0.0,0.0,0.0,0.0455015499344626,0.0,0.0,0.0,0.06453282429841527,0.0,0.016749731376183054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472766999030528,0.0,0.005057253163058991,0.0,0.0,0.0,0.0,0.025248234327852868,0.0,0.0,0.0,0.0,0.0,0.022259786849185045,0.0,0.0,0.024047415732444604,0.0,0.0,0.0,0.0
2014-11-21,0.0,0.0,0.0,0.0,0.007751681998718492,0.018718490930235997,0.0,0.0,0.0,0.015077083852759812,0.0,0.0,0.0,0.023287517471459983,0.03033436662297507,0.0,0.0,0.0,0.06453282429841527,0.07525003706064325,0.0,0.0,0.01008605930098566,0.0,0.0,0.033014119808901066,0.0,0.0,0.0,0.0,0.0,0.0,0.010114506326117982,0.010059188263743869,0.0,0.017250687245816514,0.0,0.0,0.01563679967563023,0.0,0.0,0.0,0.0,0.02596975132404922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-22,0.04132199815827854,0.0,0.0,0.0,0.010335575998291322,0.0,0.0,0.1069741817812271,0.0,0.020102778470346416,0.01983369447185351,0.0,0.0,0.007762505823819994,0.0,0.03220028059324509,0.0,0.02267360327769609,0.0,0.07525003706064325,0.0,0.0,0.0,0.0,0.0,0.049521179713351605,0.0,0.0,0.03531410127377963,0.0,0.03354575249272896,0.048002910896516766,0.010114506326117982,0.03017756479123161,0.0,0.06900274898326605,0.05161279667035526,0.0,0.0,0.0,0.04145285628833612,0.47089015898428993,0.0,0.014839857899456698,0.034028987933661166,0.0,0.012023707866222302,0.0,0.0,0.0,0.0
2014-11-23,0.0,0.0,0.014911051847963933,0.0,0.015503363997436985,0.018718490930235997,0.0,0.0,0.0,0.02512847308793302,0.029750541707780263,0.0,0.0,0.0,0.0,0.0,0.0,0.02267360327769609,0.08604376573122036,0.0,0.0,0.0,0.0,0.03667941948949951,0.03346072948405563,0.0,0.0,0.0,0.0,0.0,0.01118191749757632,0.0,0.010114506326117982,0.03017756479123161,0.0,0.008625343622908257,0.0,0.0,0.0,0.0,0.06217928443250418,0.0,0.015290503511693488,0.018549822374320873,0.034028987933661166,0.0,0.06011853933111151,0.0,0.0,0.017387457939739243,0.0
2014-11-24,0.04132199815827854,0.0,0.014911051847963933,0.03372908796546142,0.007751681998718492,0.0,0.0,0.1069741817812271,0.0,0.005025694617586604,0.029750541707780263,0.0,0.0,0.0,0.015167183311487534,0.0,0.0,0.04534720655539218,0.0,0.0,0.0,0.0,0.03025817790295698,0.0,0.0,0.016507059904450533,0.0,0.0,0.0,0.0,0.04472766999030528,0.09600582179303353,0.015171759489176973,0.050295941318719346,0.0,0.02587603086872477,0.02580639833517763,0.0,0.007818399837815114,0.0,0.04145285628833612,0.0,0.015290503511693488,0.018549822374320873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,0.0,0.0,0.014911051847963933,0.0,0.010335575998291322,0.03743698186047199,0.0,0.0,0.0,0.015077083852759812,0.0,0.0,0.0,0.007762505823819994,0.03033436662297507,0.0,0.0,0.0,0.0,0.0,0.016749731376183054,0.0,0.01008605930098566,0.0,0.0,0.033014119808901066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04312671811454129,0.02580639833517763,0.025248234327852868,0.0,0.0,0.0,0.0,0.015290503511693488,0.014839857899456698,0.0,0.0,0.0,0.01419057459197486,0.0,0.0,0.0
2014-11-26,0.0,0.0,0.0,0.0,0.005167787999145661,0.0,0.0,0.1069741817812271,0.0,0.005025694617586604,0.009916847235926755,0.0,0.0,0.007762505823819994,0.015167183311487534,0.0,0.0,0.0,0.02151094143280509,0.0,0.0,0.0,0.02017211860197132,0.0,0.0,0.049521179713351605,0.0,0.0,0.0,0.0,0.0,0.0,0.005057253163058991,0.010059188263743869,0.0,0.008625343622908257,0.05161279667035526,0.0,0.007818399837815114,0.0,0.02072642814416806,0.0,0.015290503511693488,0.007419928949728349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,0.04132199815827854,0.0,0.014911051847963933,0.0,0.005167787999145661,0.018718490930235997,0.0,0.1069741817812271,0.0,0.015077083852759812,0.0,0.0,0.0,0.007762505823819994,0.0455015499344626,0.0,0.0,0.0,0.0,0.1505000741212865,0.0,0.0,0.01008605930098566,0.0,0.06692145896811126,0.033014119808901066,0.0,0.0,0.0,0.0,0.0,0.0,0.005057253163058991,0.010059188263743869,0.0,0.0,0.02580639833517763,0.050496468655705735,0.0,0.0,0.06217928443250418,0.0,0.015290503511693488,0.007419928949728349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,0.0,0.0,0.029822103695927867,0.0,0.012919469997864154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03881252911909997,0.0,0.0,0.0,0.02267360327769609,0.0,0.0,0.0,0.0,0.01008605930098566,0.0,0.03346072948405563,0.033014119808901066,0.0,0.0,0.0,0.0,0.01118191749757632,0.048002910896516766,0.005057253163058991,0.010059188263743869,0.0,0.008625343622908257,0.0,0.0,0.007818399837815114,0.0,0.02072642814416806,0.0,0.04587151053508047,0.014839857899456698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,0.02066099907913927,0.0,0.0,0.03372908796546142,0.007751681998718492,0.0,0.0,0.0,0.0,0.005025694617586604,0.04958423617963377,0.0,0.0,0.015525011647639989,0.015167183311487534,0.0,0.0,0.02267360327769609,0.0,0.0,0.016749731376183054,0.014797441522360785,0.0,0.0,0.03346072948405563,0.016507059904450533,0.0,0.0,0.0,0.07526244012872887,0.03354575249272896,0.048002910896516766,0.0,0.020118376527487738,0.0,0.017250687245816514,0.02580639833517763,0.0,0.0,0.0,0.06217928443250418,0.0,0.015290503511693488,0.018549822374320873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,0.0,0.0,0.0,0.0,0.005167787999145661,0.0,0.0,0.0,0.0,0.015077083852759812,0.0,0.0,0.06133498038200653,0.007762505823819994,0.0,0.0,0.0,0.0,0.06453282429841527,0.0,0.016749731376183054,0.014797441522360785,0.01008605930098566,0.0,0.03346072948405563,0.06602823961780213,0.0,0.0,0.1059423038213389,0.0,0.01118191749757632,0.0,0.0,0.06035512958246322,0.0,0.008625343622908257,0.02580639833517763,0.0,0.02345519951344534,0.0,0.0,0.0,0.0,0.007419928949728349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.03372908796546142,0.0025838939995728306,0.018718490930235997,0.0,0.0,0.0,0.015077083852759812,0.009916847235926755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02017211860197132,0.0,0.0,0.016507059904450533,0.0,0.0,0.0,0.0,0.01118191749757632,0.0,0.005057253163058991,0.010059188263743869,0.0,0.02587603086872477,0.02580639833517763,0.0,0.007818399837815114,0.0,0.04145285628833612,0.0,0.0,0.011129893424592523,0.0,0.0,0.0,0.0,0.270617831333648,0.0,0.0
2014-12-02,0.02066099907913927,0.0,0.014911051847963933,0.0,0.0,0.0,0.0,0.0,0.0,0.015077083852759812,0.009916847235926755,0.0,0.0,0.031050023295279977,0.0,0.0,0.0,0.02267360327769609,0.0,0.0,0.03349946275236611,0.014797441522360785,0.01008605930098566,0.0,0.0,0.016507059904450533,0.0,0.0,0.0,0.0,0.02236383499515264,0.0,0.005057253163058991,0.0,0.0,0.008625343622908257,0.0,0.0,0.0,0.18961264033705544,0.04145285628833612,0.0,0.0,0.0037099644748641745,0.0,0.0,0.024047415732444604,0.0,0.054123566266729595,0.0,0.0
2014-12-03,0.04132199815827854,0.0,0.0,0.0,0.007751681998718492,0.0,0.0,0.0,0.0,0.0,0.009916847235926755,0.0,0.0,0.007762505823819994,0.03033436662297507,0.0,0.0,0.02267360327769609,0.04302188286561018,0.0,0.0,0.0,0.0,0.0,0.0,0.016507059904450533,0.0,0.0,0.07062820254755926,0.0,0.0,0.0,0.005057253163058991,0.050295941318719346,0.0,0.008625343622908257,0.0,0.0,0.0,0.0,0.02072642814416806,0.0,0.030581007023386977,0.011129893424592523,0.0,0.0,0.0,0.01419057459197486,0.0,0.0,0.0
2014-12-04,0.06198299723741781,0.0,0.0,0.0,0.005167787999145661,0.0,0.0,0.0,0.15133240617012486,0.02512847308793302,0.01983369447185351,0.0,0.0,0.0,0.03033436662297507,0.0,0.03448807454114479,0.0,0.04302188286561018,0.07525003706064325,0.016749731376183054,0.0,0.0,0.0,0.03346072948405563,0.049521179713351605,0.0,0.0,0.0,0.0,0.0,0.0,0.015171759489176973,0.0,0.0,0.0,0.02580639833517763,0.0,0.007818399837815114,0.0,0.04145285628833612,0.0,0.0,0.007419928949728349,0.034028987933661166,0.0,0.0,0.0,0.0,0.03477491587947849,0.0
2014-12-05,0.0,0.0,0.0,0.0,0.005167787999145661,0.018718490930235997,0.0,0.0,0.0,0.010051389235173208,0.0,0.0,0.0,0.031050023295279977,0.0455015499344626,0.0,0.0,0.0,0.06453282429841527,0.0,0.0,0.0,0.0,0.018339709744749754,0.0,0.033014119808901066,0.0,0.0,0.03531410127377963,0.0,0.0,0.0,0.005057253163058991,0.010059188263743869,0.0,0.008625343622908257,0.02580639833517763,0.0,0.01563679967563023,0.0,0.02072642814416806,0.0,0.0,0.007419928949728349,0.0,0.0,0.012023707866222302,0.0,0.0,0.017387457939739243,0.0
2014-12-06,0.04132199815827854,0.0,0.0,0.0,0.007751681998718492,0.0,0.0,0.0,0.0,0.020102778470346416,0.03966738894370702,0.0,0.0,0.007762505823819994,0.0,0.03220028059324509,0.03448807454114479,0.0,0.02151094143280509,0.0,0.0,0.0,0.03025817790295698,0.0,0.03346072948405563,0.033014119808901066,0.0,0.0,0.03531410127377963,0.0,0.0,0.0,0.010114506326117982,0.020118376527487738,0.0,0.017250687245816514,0.02580639833517763,0.0,0.01563679967563023,0.0,0.08290571257667224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-07,0.0,0.0,0.014911051847963933,0.03372908796546142,0.018087257997009814,0.0,0.02777632723624433,0.0,0.0,0.005025694617586604,0.01983369447185351,0.0,0.0,0.007762505823819994,0.03033436662297507,0.03220028059324509,0.06897614908228958,0.0,0.02151094143280509,0.0,0.05024919412854916,0.0,0.01008605930098566,0.0,0.03346072948405563,0.033014119808901066,0.0,0.0,0.03531410127377963,0.0,0.0,0.048002910896516766,0.0,0.010059188263743869,0.0,0.008625343622908257,0.05161279667035526,0.0,0.007818399837815114,0.0,0.02072642814416806,0.0,0.015290503511693488,0.018549822374320873,0.0,0.0,0.012023707866222302,0.02838114918394972,0.0,0.0,0.0
